name,freq,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128
Hamid_Karzai,22,-0.1464380026,0.0538582467,0.0952716619,-0.0375802852,-0.0276095271,-0.0615206137,0.0318346471,-0.0414415747,0.108966656,-0.0412013568,0.1843894124,-0.0797388926,-0.3029261231,-0.0888292938,0.0841819122,0.0870050937,-0.0308112875,-0.1783128381,-0.090598397,-0.1249212846,0.1038056389,0.0290558357,0.0402604416,-0.0118191801,-0.2351094931,-0.3201676011,-0.0798068792,-0.1162757427,-0.0583979264,-0.1147943363,0.0888178498,0.0159978382,-0.1909593344,-0.0938680321,0.0354590714,0.0764994621,-0.009082552,-0.0379985124,0.191448018,-0.0169634447,-0.1489636004,0.0146325137,0.077067554,0.2828474045,0.134236604,0.0357190892,0.0443886966,0.0331259631,0.1018482894,-0.3124230206,0.0617595725,0.1096350625,0.1171497107,0.0029484392,0.2090346813,-0.0729541928,-0.0078551695,0.1327036619,-0.1787687689,0.1341906041,0.0722660646,-0.018582141,-0.0435427763,-0.1079026163,0.1641484201,0.0413831659,-0.1398771405,-0.0382488966,0.088237524,-0.0874177068,-0.052233059,0.0608838089,-0.1411181092,-0.1582832038,-0.2636532187,0.0622240379,0.3666956127,0.071095936,-0.1960686296,0.0470864698,-0.0170866158,0.0545844398,0.0009704285,-0.0145759843,-0.0482088365,0.02748584,-0.0900266096,0.0725199655,0.1855023205,-0.0152487475,-0.0411347449,0.1824492514,-0.0519735068,0.0270109251,0.034116473,0.0213145986,-0.1273575574,-0.0827706382,-0.1115971282,-0.0003238181,0.0644391775,-0.0909313411,-0.0049476232,0.0772230029,-0.1515586376,0.1314435899,-0.0529013649,-0.0151485149,-0.0933155939,0.0655558854,-0.1086663157,0.0520699471,0.0845922306,-0.2279877812,0.1627826989,0.1744140387,-0.1070583388,0.0652428567,0.0428925343,-0.0182233378,0.0129890926,0.1063847691,-0.1302658319,-0.1599025726,0.0337522477,0.0106633902,0.0677464828,0.0184303243
Lindsay_Davenport,22,-0.1282553077,0.1147885546,0.0121002942,-0.1366187334,-0.1851368994,0.0138246249,0.0161982067,-0.1674322337,0.1337863505,-0.0890943259,0.2114880681,-0.1560470015,-0.3554230928,0.0539936312,-0.0116954073,0.1784319431,-0.1599779278,-0.1784099638,-0.1246251538,-0.0167161934,0.0464305356,0.022345528,-0.0649892762,0.09631522,-0.1151659638,-0.2894033492,-0.0355773307,-0.033272434,-0.0144297453,-0.0808565691,-0.0119499192,0.1264774501,-0.1571738124,0.0192940235,0.0541919209,0.1085209772,-0.0529871173,-0.1311731189,0.1987834871,0.0020060353,-0.2178475708,-0.0487504452,0.0463957861,0.236524865,0.1847988814,-0.0531795919,-0.0001864359,-0.0738168806,0.1053162962,-0.2938390076,-0.046371609,0.1794692129,0.042335663,0.0775744468,0.0865133926,-0.1801419556,0.0521685779,0.1290658265,-0.1954650134,-0.0255465508,0.1195735782,-0.1689357162,-0.0078527015,-0.1349135041,0.2561196685,0.1081597432,-0.0994058251,-0.1005088016,0.1683263779,-0.0834563226,-0.0918274745,0.0035405383,-0.1320807487,-0.1479770094,-0.2129164785,-0.0138241127,0.2923431695,0.1392671913,-0.1952507496,0.0858883485,-0.0488380156,0.0346653387,0.0859346166,-0.006357383,-0.0496835709,0.0015566032,-0.1240471154,0.0476018265,0.2288771421,-0.0789092183,0.0678697005,0.286939621,-0.0200227089,-0.0600737333,0.0968857333,0.0180843081,-0.0743648186,-0.0356859975,-0.1121442094,0.0067211911,0.0744467229,-0.1341659725,0.0497029684,0.0868126824,-0.206872195,0.0961122289,-0.0331147537,0.0323204398,-0.054150857,-0.109156616,-0.076421313,0.0378335603,0.1695296168,-0.287163794,0.2061764747,0.0964528024,-0.0370593555,0.1035230607,0.0467924215,0.0354922041,-0.0345515274,-0.0511795729,-0.122640349,-0.0952266902,0.1408538371,0.0309062917,0.0327447318,0.0479707122
Naomi_Watts,22,-0.1854318827,0.0781131759,0.1006175876,-0.1301290691,-0.090707384,0.073992528,0.0206447318,-0.1645413935,0.2122595757,-0.0204083528,0.1246156842,0.0513292551,-0.3161790967,-0.0967903063,-0.0509750433,0.1474929452,-0.2321229726,-0.2061047852,-0.0342821628,-0.0083499392,0.0031604688,0.0519889258,0.1223943308,0.0369395353,-0.1694518626,-0.2978138924,-0.0902481675,-0.0904602185,-0.0094896257,-0.0901974067,0.0561786145,0.1589859128,-0.1481178552,0.0231373198,0.0372698009,0.1166067794,-0.0633209869,-0.1156536043,0.2508484423,0.0342216231,-0.2166473269,-0.0629799142,0.1153777391,0.2588712871,0.3184683621,0.0053633461,0.0216116067,-0.0329381749,0.1008335501,-0.4412257075,0.131699726,0.1947107166,0.0200234391,0.0967302918,0.0983543992,-0.2645729184,-0.0125434501,0.1243055835,-0.1450615525,0.0980464742,0.0487317927,-0.1335835308,-0.0194019116,-0.0242339075,0.0948532671,0.1357995868,-0.1066902727,-0.2213118821,0.1772518605,-0.1856573373,-0.0991313532,0.1622816026,-0.1477923244,-0.2071656585,-0.2050337791,-0.0008253921,0.2910197377,0.2185970694,-0.1441928446,0.0079758847,-0.1146787256,-0.0207507443,-0.0661000609,0.0929242373,0.0159071796,-0.075731799,-0.137646541,-0.0852120742,0.2163080871,-0.0063748239,-0.0285619684,0.3584225476,0.065555349,-0.0699436069,0.0045887157,0.0648914129,-0.0535757318,0.0387406424,-0.1972425729,-0.1066969633,-0.0021922151,-0.0236669853,-0.00208078,0.1207919419,-0.24428536,0.2419488579,-0.0421421491,-0.0236532278,-0.0465571582,-0.1826095283,-0.049767971,0.0873455256,0.2130736858,-0.2895384729,0.2041949034,0.2374295443,0.0627834126,0.1756158322,0.0686468929,0.0797347277,0.0682002306,-0.0565277115,-0.1012045518,-0.0937177241,0.0352563038,-0.0512647294,-0.0491303951,0.0916330963
Pete_Sampras,22,-0.103793934,0.1587265879,0.0279507954,-0.0458681434,-0.0239938926,0.0183635764,-0.0903590396,-0.0112381205,0.2054442167,0.0323771127,0.1102364883,-0.0303348619,-0.2906795442,-0.0607052855,-0.0784755871,0.1492412537,-0.2129065245,-0.0734829456,-0.1057566255,0.0095958645,0.1129608825,0.1047128066,0.0394642428,0.0454553217,-0.1726132035,-0.3388952315,-0.0570961051,-0.171637401,-0.0687848777,-0.173346743,-0.0031303819,0.0577617101,-0.1858249903,-0.0879373848,0.0450285934,0.1159567833,-0.0097881164,-0.044088129,0.1309154928,0.1123375446,-0.1147199944,0.0217038039,0.0380471721,0.2890114784,0.2267925888,0.0648904592,0.0062787756,-0.0684819967,0.1161767766,-0.2562925518,0.0836461186,0.1703147441,0.1094508022,0.1336238831,0.1133279502,-0.2073418796,0.062849395,0.0856442004,-0.2138934433,0.0397464707,0.0952879861,0.0294508468,-0.0181032084,0.0536805578,0.144603461,0.0664905086,-0.1224298403,-0.0828703269,0.1427433193,-0.0830192417,0.0334883854,0.0457129516,-0.1663276851,-0.1827530563,-0.2304758728,0.0682543442,0.3739753962,0.077992335,-0.1970437616,-0.0644702539,-0.0889436454,-0.0264460463,-0.0115525499,-0.0020521919,-0.0923297033,-0.0466797203,-0.059684284,0.0893891528,0.150537163,0.0152690373,0.0025973243,0.2028474808,0.0290375929,-0.0625748038,0.0467840619,0.0076320474,-0.0858903825,0.0089718187,-0.1499153823,0.0245648101,-0.0115911551,-0.1233239397,-0.0757922158,0.0880230665,-0.1455139518,0.0824830011,0.0717315972,-0.1101147607,-0.0878006443,-0.0064708171,-0.2327123135,-0.0121100014,0.2209233046,-0.2034762204,0.2404404283,0.1763187945,0.0534736961,0.0967272818,0.0260541923,0.1050187126,0.0105132898,0.0045491792,-0.1056715846,-0.0923633426,0.080176644,0.0284685083,-0.0188004561,-0.0273478851
Amelie_Mauresmo,21,-0.1187275276,0.1001379862,0.0434467196,-0.0569870882,-0.1934234798,-0.0293916129,0.0360090546,-0.0976841301,0.1796604395,-0.0150923152,0.262330085,-0.0432534218,-0.284599632,0.029564919,-0.0383680463,0.0820762962,-0.2108259946,-0.1045562178,-0.0839128941,-0.0578234717,0.0579540581,0.0145053184,0.1069899872,0.0532451384,-0.1914774626,-0.3156521916,-0.0807614848,-0.019570142,0.0612359717,-0.1030686945,0.0837187693,0.1549466997,-0.1947074234,0.0020463504,0.0433832482,0.0329366997,-0.0639626905,-0.0998036936,0.2032461017,-0.0197262671,-0.143153742,-0.0142370537,0.0514436774,0.2414720356,0.2046148032,0.025778329,0.0208929274,-0.0596300364,0.004046577,-0.3089656532,0.048771292,0.1890262514,0.0242878646,-0.006687819,0.0932715833,-0.150361523,-0.0547063164,0.1883161664,-0.2043893188,0.1059379503,0.0336021408,-0.0853472576,-0.0490288027,-0.1229951158,0.2009725571,0.1545196623,-0.1455295682,-0.1475762129,0.1944690496,-0.1260169148,-0.0683842748,0.1590820104,-0.0910704657,-0.2136801481,-0.1627607346,-0.0214180928,0.4516990781,0.1052421927,-0.1654270589,-0.0076195383,-0.1299303323,-0.0685364455,-0.0441341028,0.0188325439,-0.0587643161,-0.1253333539,-0.1708025634,0.0449583381,0.2259705961,-0.0145488251,-0.0726426095,0.3094722927,0.0274120048,-0.077053532,0.005733226,0.0416279733,-0.1152481958,-0.011041889,-0.1222430617,-0.1002409905,0.0190172382,-0.1143250242,-0.0774258897,0.0992063582,-0.1611900479,0.1579560041,-0.0060514323,-0.0337061919,-0.0238684844,-0.0788410306,-0.0886789188,0.0371914841,0.1646164209,-0.3835423291,0.2259989083,0.1314308643,0.0458285846,0.1614028066,-0.0171283558,0.0433581546,0.062253017,-0.0489444546,-0.0789672583,-0.1166527271,-0.0004850356,-0.0786121264,0.033046905,0.0392041691
Carlos_Menem,21,-0.0796544775,0.0503657609,0.1179775,-0.0661355257,-0.0009241784,-0.1010711938,0.0234240927,-0.135837689,0.1395835876,-0.0767746195,0.2031748146,0.0280263275,-0.274782449,0.0146919731,-0.0207883716,0.0812393725,-0.2078867108,-0.0081755556,-0.1431549191,-0.0504366308,0.0579883158,0.0015600153,0.0519405268,-0.0943457559,-0.1163606197,-0.3013997376,-0.1377956569,-0.0491125844,-0.0049963929,-0.0002832338,0.1467077285,0.0094675403,-0.2088027149,-0.0512866303,-0.0068545435,0.0184106678,-0.0947614163,-0.0164817329,0.2312038839,0.017326463,-0.172058329,0.1232546046,0.0074021276,0.2187739164,0.2037070096,0.03867881,-0.0072412044,-0.0665600672,0.1825534701,-0.2679450214,0.0553760491,0.1567775607,0.1827326566,0.0678586364,0.1638377607,-0.1296534836,0.0800417662,0.1146986037,-0.2281344831,0.0914171264,0.0920095444,-0.0706113577,0.0838514119,0.0107992403,0.0485882573,0.0258561224,-0.1090300828,-0.0806802809,0.2007300109,-0.1011429206,0.040461354,0.0438319109,-0.129827261,-0.2274220586,-0.2790631354,0.0387595892,0.3320082128,0.1382917315,-0.1654304415,-0.0494732037,-0.1333040297,-0.045973517,-0.0014185985,-0.011017683,-0.0530427247,-0.070745334,-0.1065792516,0.0141015919,0.16354011,-0.0546547733,-0.0474427231,0.3109892309,0.00192995,-0.0213464014,-0.0324530713,0.0031651617,-0.2071226537,-0.0183552243,-0.1549105197,-0.0226457473,0.0217396971,-0.1323991269,0.0111699672,0.137876451,-0.1861995906,0.2268900275,-0.0479792878,-0.0038194689,-0.0570992976,0.0260814484,-0.1177759096,0.0159932617,0.151861921,-0.1841846853,0.273784399,0.208119899,-0.0498844907,0.0692719743,0.0397526845,0.004138804,-0.0410098061,0.0444180071,-0.1585199386,-0.1436775476,-0.0445029438,0.0257873442,0.0339328796,0.0541423224
Jennifer_Aniston,21,-0.1014721841,0.134427622,0.1738381982,-0.1086534783,-0.1252319366,0.030376941,-0.0384851769,-0.1230327785,0.2067832649,-0.1155240983,0.2063352615,0.057879582,-0.1836340725,0.005012407,0.0060201958,0.1499671787,-0.19701989,-0.1034883261,-0.0919823796,-0.071687758,0.0280937422,0.0213273391,0.1093483046,0.101447463,-0.2563036084,-0.3211981356,-0.0109105371,-0.0546456948,0.061323598,-0.1136367619,0.0040311283,0.0256902482,-0.2001527548,0.0410985202,0.035803847,0.1325093657,-0.1414668113,-0.0707973093,0.2365889996,-0.0119909048,-0.2798619866,-0.0319748372,0.1171342358,0.1717058122,0.2898324728,-0.0380771197,0.0407784283,-0.1060992479,0.1817955524,-0.326710403,0.0900131688,0.1582552046,0.0174384266,0.1066888124,0.124277249,-0.1271878779,-0.026854407,0.1039563715,-0.1844656467,0.0660428107,0.1221208125,-0.1329804361,-0.0725210607,-0.0361661091,0.1674105078,0.1539390087,-0.1804144681,-0.1908535808,0.1502719969,-0.1777028888,-0.061577186,0.1339980066,-0.0441662781,-0.1738173962,-0.2523741722,0.0144950915,0.4144653678,0.172498703,-0.1585434973,0.0279241018,-0.1209536269,-0.0533750579,-0.012073095,0.1373046339,-0.0334084071,0.0129073337,-0.026114013,0.0816817358,0.1672778726,-0.0149250422,0.021335965,0.2933270037,0.0474659428,0.0244241878,0.0123905838,0.1157272458,-0.2382028699,0.0127860717,-0.2012993693,-0.0623464137,-0.0029877983,0.0209963955,0.0836346149,0.0764484257,-0.1872838289,0.2919739485,-0.013239204,-0.0404047035,0.0516606458,0.0193903111,-0.1484069526,-0.0674065724,0.11800161,-0.2994204164,0.2151472569,0.1208681464,0.047375612,0.1365428865,0.1492655426,0.088014245,0.0885255858,0.0055802381,-0.0443839394,-0.0522092357,0.0231568404,-0.1041114479,0.0630055666,0.0067570368
Jennifer_Lopez,21,-0.1419714391,0.1474223435,0.119487673,-0.0785946622,-0.1190929264,-0.0679574758,-0.0938816741,-0.1084470302,0.1820487082,-0.1298460811,0.2435543388,-0.0109732756,-0.1992650777,-0.0197603516,-0.077215232,0.1780725718,-0.2183449417,-0.1682354957,-0.1237134412,-0.0495924428,0.0624896102,0.013914546,0.1061370671,0.0991326198,-0.2539960146,-0.4088341296,-0.0189053398,-0.0413270071,0.0087304339,-0.1355900615,0.0823533088,0.0748088732,-0.2627950013,-0.0134829916,-0.0138930622,0.1541087925,-0.0604992397,-0.0681766197,0.1529675126,-0.0660047829,-0.2649578154,-0.0915766433,0.0825190693,0.2424098402,0.2890530229,-0.0182812698,0.0922310203,-0.1107021272,0.106823124,-0.2852749228,0.0490964651,0.1307209432,0.0716816932,0.1065916494,0.0408188254,-0.1869346946,0.030337723,0.1391205639,-0.1702634841,-0.0046222475,0.0990966335,-0.0561995804,-0.0068826163,-0.0335115269,0.2260808349,0.0964826494,-0.1745983064,-0.124275595,0.2067290246,-0.1961210072,0.0147227719,0.0421560891,-0.0811613873,-0.2148875445,-0.3366976976,-0.0504721925,0.3458096385,0.1255832464,-0.1611289382,0.0438492373,-0.0744094104,0.0287178922,-0.0920135379,0.1218224615,-0.1182912961,0.0835174024,-0.105307132,0.1075533032,0.1783711016,0.0161269568,0.0030908727,0.2582430542,0.0248428416,-0.0575871207,0.1088543981,0.1097477824,-0.2240304947,0.0289442707,-0.172397241,0.0497652143,-0.056883201,-0.038629856,-0.0069685066,0.0809667259,-0.1041501388,0.2950977087,-0.0477440134,0.0215356369,-0.0396434739,0.0178042017,-0.109998621,-0.1314013153,0.1529726833,-0.1839820743,0.1560186148,0.1625849456,0.0625146627,0.2444655895,0.1326549351,0.1578737497,0.0054903459,0.0507432707,-0.1165641621,-0.0214455258,0.0019599842,-0.1459582895,0.0852305666,0.0577212088
Angelina_Jolie,20,-0.1605792195,0.0775868595,0.1158778369,-0.0366890319,-0.1584937721,-0.1027920023,-0.0662060976,-0.1284665167,0.2390062511,-0.1839010566,0.1055297852,-0.0134977242,-0.2650589049,0.0229892321,-0.0487750843,0.1930722892,-0.1471525431,-0.2151859999,-0.0985046402,-0.0587547272,0.0903503969,-0.0015039009,0.0255672988,0.0570164695,-0.1202377379,-0.399966538,-0.1560935527,0.0683518201,0.0166693944,-0.1091739237,0.0765461922,0.1345429718,-0.2226958275,-0.0259063952,-0.0093342345,0.171951443,-0.0115600191,-0.1170634478,0.1401644796,0.018525783,-0.2763554156,-0.1195009872,0.0801273882,0.2788223326,0.1822663397,0.0190345328,0.0463325605,-0.0620131157,0.0915024057,-0.2787197232,0.080571346,0.2069024891,0.0559481457,0.094477348,0.094215557,-0.1798705161,0.0543774217,0.148565039,-0.2036281377,0.0602228269,0.1165086105,-0.1279058754,-0.0283707585,-0.0509189367,0.1918293536,0.1144349799,-0.1483126581,-0.1053511947,0.2353698611,-0.159539029,0.0124553107,-0.0007021464,-0.1668615043,-0.2263332307,-0.3373184502,-0.0101484712,0.4831782281,0.1222930178,-0.0784279332,0.082935743,-0.0406171195,-0.0393937305,-0.0357573926,0.2203457057,-0.0347300097,0.0415093489,-0.0778993741,0.1685034931,0.1540989727,0.005582111,-0.0152063053,0.2668606937,0.0247644652,-0.019749999,-0.0167655088,0.1010644659,-0.1061152071,-0.0049649645,-0.1497228295,0.0164846331,-0.0099257817,-0.027378846,-0.026851628,0.0679321438,-0.0778120756,0.1754197925,0.0649821758,0.0219176747,-0.0705487207,-0.0101358527,-0.1541399658,-0.1056231335,0.1059962884,-0.2318993509,0.1601293534,0.2083694637,0.0021999045,0.1947152913,0.0483675338,0.1565829813,0.1222769991,-0.0885331109,-0.0848016143,-0.0347808078,0.0031783083,-0.0349778906,-0.0160153639,0.0992670581
Igor_Ivanov,20,0.0170220733,0.0720459819,0.066286765,-0.0047565456,-0.0205119122,-0.064175427,-0.0426440313,-0.2245152593,0.1623926908,-0.1311961114,0.1495497376,0.0067792404,-0.2561894357,-0.1143629178,0.0176112968,0.0844290927,-0.140213728,-0.1742156595,-0.0757697448,-0.1159184426,-0.0686516389,-0.0524654947,0.0940291882,-0.0336739048,-0.123080492,-0.3331375122,-0.0947354585,-0.0633904785,0.0165225938,-0.082757093,0.0472648665,0.010589866,-0.1807801723,-0.0852842629,-0.0439760573,0.1148239151,-0.0635160282,-0.0465070382,0.2081504017,0.0696663037,-0.1636666954,0.0544381216,-0.0335618481,0.2691717446,0.243825838,-0.0191497654,0.0159349777,-0.0907567516,0.094458349,-0.2290595025,0.0353441015,0.1355544627,0.1452765763,0.0523417555,0.0960968882,-0.0492816269,0.0353065021,0.1363261193,-0.191893056,0.0643148795,0.1418361366,-0.1038061604,-0.0038060453,0.0109956963,0.1431559324,0.0781306401,-0.068812497,0.00035288,0.1631483585,-0.1487236619,-0.0708169639,-0.0203804709,-0.028495308,-0.176068902,-0.2673775256,0.048463285,0.3398720324,0.1587851346,-0.1999194175,-0.0424330831,-0.0661065057,0.0294134524,0.0939940438,0.017991459,-0.0755440518,-0.0527956039,-0.0846351832,0.0031001437,0.129369989,0.0144694829,-0.0330137126,0.1798582077,-0.0124462638,0.0243077315,0.0942769721,0.0647661611,-0.1234733015,0.0520443581,-0.1909643859,-0.0216370858,0.0637576729,-0.1456477493,0.0678484142,0.0371153131,-0.1608676612,0.1875331253,0.0223579966,-0.0708789676,0.0830828249,0.0337273329,-0.054439012,-0.0357524566,0.1892615706,-0.2676590085,0.215953365,0.2478720099,-0.0532834977,0.1545833647,0.0432496518,0.1046331003,-0.0645687059,-0.0296780113,-0.0890444443,-0.1262802333,-0.0743883103,0.0393082872,0.0537489131,0.0527908802
Igor_Ivanov,20,-0.1550790071,0.1383084655,0.0500350185,0.0688425526,-0.0549122617,0.0261582136,-0.0508002192,-0.1445749998,0.1161381528,-0.0820141733,0.2176375836,0.0222630054,-0.2818684578,-0.041199062,-0.0567674935,0.1480562389,-0.1839102805,-0.0743514523,-0.1513818353,-0.0465660915,0.0233380459,0.068263486,0.0409029163,-0.0139013957,-0.0955950469,-0.347445339,-0.1159292087,-0.0560606681,0.105886966,-0.0820551142,0.0462412685,0.0021634295,-0.0863627121,-0.0081816241,0.0230366737,0.0793793797,-0.0271318071,-0.0841377005,0.2466333061,-0.0157062635,-0.1428548396,0.0070226155,0.0228905939,0.3026117384,0.1894145906,-0.0038181511,0.0358341038,-0.0784135237,0.1015520021,-0.3028894663,0.048602052,0.1076263711,0.1536867023,0.1079403758,0.0410626829,-0.1387081295,0.0198400412,0.1883973479,-0.2617188096,0.0772889629,0.0682101101,-0.1603695154,-0.0628388748,0.0233837776,0.1864566058,0.1697696149,-0.1480603069,-0.1880759001,0.1707265824,-0.2108919173,-0.0175963771,0.0615244843,-0.058066681,-0.1849294007,-0.3030158281,0.0550324582,0.4498836994,0.1614884585,-0.1891119927,-0.0144502921,-0.0529130325,-0.038552165,0.0718789622,0.1202818602,-0.0762339905,-0.1266045123,-0.0988549143,0.0113548972,0.169511497,0.0022668792,-0.0622255541,0.2564324737,0.0760512948,0.0143297296,0.0369732045,0.0721980482,-0.0751438588,-0.0346218571,-0.0428642184,0.0253352225,0.026160242,-0.0600960962,0.0590633228,0.0726179481,-0.090130277,0.2419674844,-0.0197853576,0.02229096,0.1054202095,-0.0434933044,-0.086179018,-0.0250308644,0.2078446746,-0.3154088855,0.1815104187,0.1733772159,-0.0094128754,0.1708012372,0.0465121754,0.1432059556,0.02501457,0.0240543205,-0.1829449832,-0.0858775973,0.0082438337,-0.0844194815,-0.0010646088,0.0259821825
Jiang_Zemin,20,-0.0158256255,0.0135472696,0.013871083,-0.0229032114,-0.0611985847,-0.0147270896,-0.0155855948,-0.1949400604,0.106461063,-0.1023852304,0.1837810874,-0.0219734553,-0.1921758652,-0.0925201103,0.0199600682,0.0714664385,-0.1827592403,-0.1093716472,-0.0447832234,-0.0662461892,-0.0598551631,0.0021102359,0.1018714458,-0.0547426715,-0.0934307724,-0.3246996701,-0.093837209,-0.1746093631,0.0642777681,-0.0033397507,0.0105997566,0.0676362664,-0.2006307542,-0.0366503894,0.0263769403,0.1371917576,-0.0961776897,-0.0624961033,0.2249905765,0.0134140905,-0.1435660869,-0.040580079,0.0247618295,0.1947757006,0.1747771204,-0.0416263975,0.0190651268,-0.0662226304,0.0588563159,-0.1683258712,0.0308404341,0.1510962993,0.0896409154,0.0453610681,0.0183585212,-0.0812470466,0.0699220821,0.1076112315,-0.2049585879,0.0192155242,0.130106926,-0.083764255,-0.0529610962,0.0404965132,0.1903695911,0.1076810136,-0.0737528726,-0.1275030822,0.1173401028,-0.1478886902,-0.0851163045,0.0056509972,-0.1191023737,-0.1568572521,-0.2454822361,-0.0200390983,0.3591369987,0.0783500746,-0.0911612362,0.0255360883,-0.129812941,-0.089640148,0.0751237348,0.0511139557,-0.042371694,-0.0187974945,-0.093847841,0.0419071428,0.1548202187,-0.067214109,-0.0109355152,0.1237465292,-0.0852768198,0.0138632674,0.0108983498,0.0230165403,-0.1109339893,0.051261276,-0.1392228305,-0.0675750077,0.0576032437,-0.1132025346,0.0255202763,0.1131059676,-0.2183125913,0.1316791326,-0.0049292855,-0.0731208101,0.0849989355,-0.1109782085,-0.0724776015,-0.0042028427,0.188944295,-0.2248470038,0.2116938978,0.1866340637,0.0104854796,0.1418900341,0.1057586372,0.0327190831,-0.0381605625,-0.0370135009,-0.2657227516,-0.0698326156,-0.0332004875,0.0537057817,0.0148098441,0.0155873913
Michael_Bloomberg,20,0.0507464409,0.175674513,0.0283175074,0.0324500613,-0.1282536536,0.0885669738,-0.0299076121,-0.1386464536,0.1282286048,-0.0572638027,0.1800870746,-0.0033213859,-0.2822425961,-0.0781030878,0.0083547793,0.0883972272,-0.1591805667,-0.2024721354,-0.1242096052,-0.150068,-0.0574739352,-0.0097377952,-0.0221191086,-0.0598627478,-0.1844639331,-0.2725387216,-0.0506966375,-0.0786344483,0.1234862208,-0.2229605764,-0.0397817604,0.0364900157,-0.1953261048,-0.0876611844,-0.0261106174,0.0063536856,-0.0276602302,-0.0795227736,0.1844726652,0.0648373216,-0.1292704493,0.059367869,0.0699875951,0.2635271847,0.2413729727,-0.0112444516,0.0352729857,-0.0637879372,0.1067947894,-0.2377054691,0.0191761144,0.1363008916,0.1133152097,0.1277215481,0.0352959335,-0.1984988749,-0.0334198326,0.0408025905,-0.1863734424,0.0803494751,0.0755616277,-0.0841514319,-0.0737496242,0.0209368505,0.1005214453,0.0470325425,0.0295718275,-0.1734567285,0.2123180479,-0.1809213907,-0.0717286691,0.0732287094,-0.0067780386,-0.1282900721,-0.2299092859,0.0461298972,0.3620247245,0.1142561957,-0.1927720606,0.0191073306,-0.0389988273,-0.0931021944,0.0542059205,-0.0298173297,-0.0423584282,-0.0388989449,-0.1077468395,0.0662843138,0.2683942318,-0.0341060087,0.0110190883,0.1605557799,0.0595019534,-0.0322244987,0.1326075643,0.1214581877,-0.1035645977,0.0455939472,-0.1714618802,-0.0102687618,0.0403339379,-0.169015646,-0.023671845,0.0311855599,-0.1689410359,0.2121772766,0.0567035526,-0.1019058004,-0.0751422793,-0.0740368664,-0.0596217737,0.0540097319,0.2547661066,-0.3226053119,0.2177803367,0.2362308055,-0.0124281514,0.1321179718,0.0184611641,0.057022579,0.0130272936,-0.0706454217,-0.1123045906,-0.1923299879,-0.0664877668,-0.0628845394,-0.0551544204,0.0663193539
Paul_Bremer,20,-0.0522383973,0.1531345397,0.0278561041,-0.0351263359,-0.1334564239,0.1059422866,-0.0689262524,-0.1256608367,0.1779275686,-0.0983048379,0.1120775044,-0.1235838011,-0.2318695188,0.0150885116,-0.1195774898,0.1256356537,-0.0498209447,-0.1329677701,-0.2067753673,-0.1245867759,-0.0057511935,0.0121229794,-0.0259062126,-0.0113791283,-0.2046174258,-0.2679040134,-0.0647066012,-0.1550310999,0.093494989,-0.120927684,-0.1031081602,0.0331412144,-0.1219549999,-0.0372133479,-0.0270422585,0.0423386022,-0.1064571142,-0.053661406,0.2167853266,-0.0162929446,-0.1323461533,0.0989804491,0.0395148247,0.2075140625,0.2033888251,0.0130544873,0.025248643,-0.0516672432,0.1739196926,-0.292373538,0.0849632174,0.1304705292,0.165887937,0.1728381813,0.2349888831,-0.16444695,0.0009155273,0.1216602549,-0.1502738297,0.1220597848,-0.0044001732,-0.0091200583,-0.037274465,-0.0576834567,0.167052269,0.1533091664,-0.0356509872,-0.0845417827,0.2023477256,-0.1128918231,0.0528701693,0.1044925451,-0.0457147323,-0.1641311646,-0.1738444567,0.0961837173,0.3945074677,0.2573241293,-0.1908635646,0.0075378148,-0.0121822376,-0.0595641062,0.0613788068,-0.1033177078,-0.1459046304,-0.0539367944,-0.0280689318,0.0565503761,0.1988765597,-0.0801786035,0.0062562092,0.2338846922,0.0245131142,0.0152119342,0.0052879155,0.0167664755,-0.1454282403,-0.0231781621,-0.0563177839,0.0164782163,0.1525860578,-0.1085866988,0.0376895666,0.0066580316,-0.120580852,0.1404830813,-0.0375783518,-0.0003783815,-0.0699256659,0.0276671555,-0.1242148876,0.0942202359,0.2652352452,-0.2759818733,0.2201752365,0.094402343,-0.0812842771,0.0869131386,0.0979107246,0.0045191236,0.0542604029,-0.0154216066,-0.0816664696,-0.1537570953,0.1112133265,-0.0449161753,-0.0200981032,0.0937498659
